content,labels
"பாஜகவும், காங்கிரஸும் விஷச் செடிகள்'-சீமான் பரப்புரை Seeman, leader of Naam Tamilar Katchi",Neutral
பார்சலாகும் காலை உணவுத்திட்ட பொங்கல்..! சேலம் அரசுப்பள்ளிகளில் ஆசிரியர்கள் முறைகேடு! செய்தியாளருக்கு பணக்கவர் கொடுக்க முயற்சி... 50 ஆண்டுகால திராவிட ஆட்சி இதுவே சாட்சி அவலங்கள் தொடர் கதை red_heart black_heart Tamil (Short form for Tamil-related content)ிருட்டு_திமுக Politics or communityாத்தானின்_ஆட்சி By-elections or Deputyிஸ்பரிதாபங்கள் Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்,Opinionated
ஆமாம் ஆமாம்..குடும்பம்தான் கட்சியே..மஞ்ச துண்டு கட்சிய ஆட்டய போட்டு சுடலைக்கு தர அடுத்து பால்டாயில் பரமசிவனும் அடுத்து இன்பமான நிதியும் அதுக்கு அப்புறமும் அவன் வாரிசுகளிடம்தான் கட்சி.. நீ எல்லாம் இருநூறுக்கு பிச்சை எடுக்கும் கொத்தடிமை.. குடும்ப கட்சி கொத்தடிமை.. Tamil (Short form for Tamil-related content)ிருட்டுதிமுக,Neutral
"அரசியல் அதிகாரமற்ற தமிழினத்தின் உரிமை குரலாக ஓங்கி ஒலிக்க வாக்களிப்பீர் ஒலிவாங்கி (மைக்) சின்னத்திற்கு Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி Mic, symbol of Naam Tamilar Katchi Naam Tamilar Katchi (Political Party) Seeman, political leader Politics or communityீமான் Tamil Nadu or Southாம்தமிழர்கட்சி_சின்னம்_ஒலிவாங்கி Tamil (Short form for Tamil-related content)ிருடர்_முன்னேற்ற_கழகம்",Opinionated
எப்படி இருந்த கட்சி? இன்னைக்கு பழனிச்சாமி தரப்பால அசிங்கப்படுது... ிமைகள்கையில்_அதிமுக,Sarcastic
"அற்புதமான வ்யூ..! Sri (prefix of respect)்டாலின் flexed_biceps ாகுல்காந்தி Sri (prefix of respect)்டாலின்_குரல் MK Stalin, Chief Minister of Tamil Nadu ்தியாகூட்டணி",Neutral
பாதுகாப்பு பணியிலிருந்த பெண் காவலரிடம் பாலியல் சீண்டலில் ஈடுபட்ட திமுக உறுப்பினர் கைது! | Dravida Munnetra Kazhagam (Political Party) Tamil Nadu-relatedாலியல்திமுக ாசதிமுக Tamil (Short form for Tamil-related content)ிருட்டு_திமுக Politics or communityாத்தானின்_ஆட்சி Dravida Munnetra Kazhagam fails Tamil Nadu By-elections or Deputyிஸ்பரிதாபங்கள் Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்,Opinionated
"மெரினா கடற்கரை என்ன திராவிட இடுகாடா ?Tamil Nadu-relatedேனா சிலைPolitics or communityீமான் Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி_மைக் Mic, symbol of Naam Tamilar Katchi Tamil Naduிழ்நாட்டுக்கு_வேண்டாம்_அதிமுக_பிஜேபி_காங்கிரஸ்_திமுக Say No to AIADMK, BJP, Congress, DMK",Neutral
"stop_sign Link: நாம் தமிழர் கட்சிக்கு தேர்தல் ஆணையம் ஒதுக்கிய மைக் சின்னத்தை வாக்கு பதிவு இயந்திரத்தில் பொருத்தாமல் வேறு மைக் சின்னத்தை பொருத்தியிருப்பதாக நாம் தமிழர் கட்சியினர் குற்றம் சாட்டியுள்ளனர். Naam Tamilar Katchi (Political Party) | Seeman, leader of Naam Tamilar Katchi | Indian General Elections 2024",Opinionated
நீ ஒரு ருபாய் உன் கைல இருந்தா கொடுத்த !! எங்க வரிப்பணத்தை பிடிங்கி தானே கொடுத்த !! அதுல இவனுங்களே ஆட்டைய போட்டது எவ்வளவு !? மக்கள் நல திட்டம் அப்பிடிங்கிற பேர்ல இவனுங்க அடிச்சது தான் அதிகம் smirking_face Dravida Munnetra Kazhagam fails Tamil Nadu,Opinionated
Video : ஊழலால் தமிழகத்தை அழிக்கும் திராவிட கட்சிகள்..! கன்னியாகுமரியில் Amit Shah ஆவேசம் | BJP | IBC Tamil Bharatiya Janata Party Dravida Munnetra Kazhagam All India Anna Dravida Munnetra Kazhagam Lok Sabha Election 2024 Elections 2024,Opinionated
